"","OrganizationID","MLocID","StationDes","MonLocType","HUC12_Name","ELEV_Ft","AU_ID","WaterTypeCode","WaterBodyCode","ben_use_code","OWRD_Basin","wqstd_code","Pollu_ID","Char_Name","SampleMedia","SampleSubmedia","Sample_Fraction","Result_status","Statistical_Base","Time_Basis","SampleStartDate","SampleStartTime","Act_Depth_Top","act_depth_height","Result_Type","Result_UID","Result_Numeric","Result_Unit","IRResultNWQSunit","Result_Operator","IRWQSUnitName","lab_Comments","General_Comments","QualifierAbbr","QualifierTxt","DO_code","DO_Class","DO_SpawnCode","SpawnStart","SpawnEnd","crit_30D","crit_7Mi","crit_Min","in_spawn","critstart","critend","is.crit","DO_sat","Violation"
"102","CRK_WQX","34173-ORDEQ","Phelps Creek between Country Club Road and I-84 (Columbia)","River/Stream","Grays Creek-Columbia River",337,"OR_LK_1707010511_88_100135",2,2,2,"Hood",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2010-05-19,"20:20:00.0000000",NA,NA,"Actual",48787589,9.43,"mg/l",9.43,"=","mg/l",NA,"Equip: HACH: 50886","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",24,2010-01-01,2010-05-15,8,6.5,6,0,2010-07-01,2010-09-30,0,NA,0
"103","CRK_WQX","35558-ORDEQ","Columbia River Shoreline at Celilo Park ","River/Stream","Threemile Creek-Columbia River",160,"OR_LK_1707010504_88_100138",2,2,88,"Hood",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2013-07-16,"10:00:00.0000000",NA,NA,"Actual",48795355,9.85,"mg/l",9.85,"=","mg/l",NA,"cal. 7/16/13; calibration seemed off; Equip: Chinook","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",30,2013-10-15,2014-03-31,6.5,5,4,0,2013-07-01,2013-09-30,1,NA,0
"104","CRK_WQX","34516-ORDEQ","Columbia River Cove at Inner Hook 1 Mile Below Hood River","River/Stream","Grays Creek-Columbia River",74,"OR_LK_1707010511_88_100135",2,2,88,"Hood",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2013-06-21,"10:26:00.0000000",NA,NA,"Actual",48795091,9.63,"mg/l",9.63,"=","mg/l",NA,"cal. 6/21/13; Equip: chum","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",30,2013-10-15,2014-03-31,6.5,5,4,0,2013-07-01,2013-09-30,0,NA,0
"105","CRK_WQX","34516-ORDEQ","Columbia River Cove at Inner Hook 1 Mile Below Hood River","River/Stream","Grays Creek-Columbia River",74,"OR_LK_1707010511_88_100135",2,2,88,"Hood",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2009-11-23,"15:30:00.0000000",NA,NA,"Actual",48786222,10.83,"mg/l",10.83,"=","mg/l",NA,"split done with different kit (#50886); Equip: OWEB Hach Winkler: 50892","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",3,"Cool Water",30,2009-10-15,2010-03-31,6.5,5,4,1,2009-07-01,2009-09-30,0,NA,0
"106","CRK_WQX","38053-ORDEQ","Lower Rock Creek at Upper End of Quarry","River/Stream","Rock Creek",190,"OR_LK_1707010511_88_100136",2,2,88,"Hood",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2012-04-18,"13:26:00.0000000",NA,NA,"Actual",48791829,12.76,"mg/l",12.76,"=","mg/l",NA,"2012-04-18; Equip: YSI Chum","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",30,2012-10-15,2013-03-31,6.5,5,4,0,2012-07-01,2012-09-30,0,NA,0
"107","OREGONDEQ","31499-ORDEQ","Middle Neal Creek at Hwy 35","River/Stream","Neal Creek",593,"OR_WS_170701050701_02_102005",2,2,2,"Hood",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2009-06-09,"10:30:00.0000000",NA,NA,"Actual",43378109,10.9,"mg/l",10.9,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",20,2009-10-15,2010-06-15,8,6.5,6,0,2009-07-01,2009-09-30,0,NA,0
"108","OREGONDEQ","31499-ORDEQ","Middle Neal Creek at Hwy 35","River/Stream","Neal Creek",593,"OR_WS_170701050701_02_102005",2,2,2,"Hood",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2010-03-24,"10:40:00.0000000",NA,NA,"Actual",43308880,12.1,"mg/l",12.1,"=","mg/l","Failed. Quality control criteria exceeded during analysis.","NULL","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",20,2010-10-15,2011-06-15,8,6.5,6,0,2010-07-01,2010-09-30,0,NA,0
"109","CRK_WQX","35912-ORDEQ","West Fork Hood River Above the Mouth of Ladd Creek","River/Stream","Upper West Fork Hood River",2145,"OR_SR_1707010506_02_101511",2,2,2,"Hood",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2008-10-23,"14:25:00.0000000",NA,NA,"Actual",43898869,7.32,"mg/l",7.32,"=","mg/l","Failed. Quality control criteria exceeded during analysis.","NULL","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",NA,NA,NA,8,6.5,6,0,2008-07-01,2008-09-30,0,NA,1
"110","OREGONDEQ","10681-ORDEQ","West Fork Hood River at mouth","River/Stream","Lower West Fork Hood River",775,"OR_SR_1707010506_02_101511",2,2,2,"Hood",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2009-06-03,"12:46:00.0000000",NA,NA,"Actual",43376013,10.3,"mg/l",10.3,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",NA,NA,NA,8,6.5,6,0,2009-07-01,2009-09-30,0,NA,0
"111","OREGONDEQ","10681-ORDEQ","West Fork Hood River at mouth","River/Stream","Lower West Fork Hood River",775,"OR_SR_1707010506_02_101511",2,2,2,"Hood",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2009-06-17,"13:08:00.0000000",NA,NA,"Actual",43381627,12.9,"mg/l",12.9,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",NA,NA,NA,8,6.5,6,0,2009-07-01,2009-09-30,0,NA,0
"112","OREGONDEQ","10681-ORDEQ","West Fork Hood River at mouth","River/Stream","Lower West Fork Hood River",775,"OR_SR_1707010506_02_101511",2,2,2,"Hood",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2008-03-19,"11:00:00.0000000",NA,NA,"Actual",48265850,13.5,"mg/l",13.5,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",NA,NA,NA,8,6.5,6,0,2008-07-01,2008-09-30,0,NA,0
"113","OREGONDEQ","30173-ORDEQ","South Fork Mill Creek at Reservoir Road","River/Stream","North Fork Mill Creek-South Fork Mill Creek",777,"OR_WS_170701050403_02_101992",2,2,2,"Hood",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2010-04-06,"13:25:00.0000000",NA,NA,"Actual",43313707,11.8,"mg/l",11.8,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",20,2010-10-15,2011-06-15,6.5,5,4,0,2010-07-01,2010-09-30,0,NA,0
"114","OREGONDEQ","31499-ORDEQ","Middle Neal Creek at Hwy 35","River/Stream","Neal Creek",593,"OR_WS_170701050701_02_102005",2,2,2,"Hood",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2009-06-03,"10:43:00.0000000",NA,NA,"Actual",43376056,10.6,"mg/l",10.6,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",20,2009-10-15,2010-06-15,8,6.5,6,0,2009-07-01,2009-09-30,0,NA,0
"115","OREGONDEQ","31499-ORDEQ","Middle Neal Creek at Hwy 35","River/Stream","Neal Creek",593,"OR_WS_170701050701_02_102005",2,2,2,"Hood",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2009-05-27,"11:11:00.0000000",NA,NA,"Actual",43372550,11.2,"mg/l",11.2,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",20,2009-10-15,2010-06-15,8,6.5,6,0,2009-07-01,2009-09-30,0,NA,0
"116","OREGONDEQ","31499-ORDEQ","Middle Neal Creek at Hwy 35","River/Stream","Neal Creek",593,"OR_WS_170701050701_02_102005",2,2,2,"Hood",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2009-04-01,"12:30:00.0000000",NA,NA,"Actual",43354967,12.7,"mg/l",12.7,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",20,2009-10-15,2010-06-15,8,6.5,6,0,2009-07-01,2009-09-30,0,NA,0
"117","CRK_WQX","38053-ORDEQ","Lower Rock Creek at Upper End of Quarry","River/Stream","Rock Creek",190,"OR_LK_1707010511_88_100136",2,2,88,"Hood",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2011-04-15,"12:30:00.0000000",NA,NA,"Actual",48789782,12.53,"mg/l",12.53,"=","mg/l",NA,"acc checked 4/15/11; Equip: YSI 556 chum","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",30,2011-10-15,2012-03-31,6.5,5,4,0,2011-07-01,2011-09-30,0,NA,0
"118","CRK_WQX","35559-ORDEQ","Columbia River Shoreline at Hood River Waterfront Park  ","River/Stream","Grays Creek-Columbia River",81,NA,2,2,88,"Hood",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2010-01-27,"12:24:00.0000000",NA,NA,"Actual",48786948,13.67,"mg/l",13.67,"=","mg/l",NA,"split did not use Winkler DO equipment; Equip: HACH: 50886; one duplicate and split but lots of audits.  Maybe a bit of based on DEQ split","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",3,"Cool Water",30,2010-10-15,2011-03-31,6.5,5,4,0,2010-07-01,2010-09-30,0,NA,0
"119","CRK_WQX","35150-ORDEQ","Indian Creek at RM 2.26 Below Seep at Hood River Valley High School (Hood)","River/Stream","Indian Creek-Hood River",556,"OR_WS_170701050703_02_102007",2,2,2,"Hood",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2008-10-13,"09:41:00.0000000",NA,NA,"Actual",43898717,10.23,"mg/l",10.23,"=","mg/l","Failed. Quality control criteria exceeded during analysis.","NULL","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",25,2008-01-01,2008-06-15,8,6.5,6,0,2008-07-01,2008-09-30,0,NA,0
"120","CRK_WQX","12042-ORDEQ","Columbia River at Vento State Park","River/Stream","Grays Creek-Columbia River",91,"OR_LK_1707010511_88_100135",2,2,88,"Hood",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2009-07-27,"11:01:00.0000000",NA,NA,"Actual",48785394,11.07,"mg/l",11.07,"=","mg/l",NA,"Equip: YSI 556: Chum","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",30,2009-10-15,2010-03-31,6.5,5,4,0,2009-07-01,2009-09-30,1,NA,0
"121","CRK_WQX","35558-ORDEQ","Columbia River Shoreline at Celilo Park ","River/Stream","Threemile Creek-Columbia River",160,"OR_LK_1707010504_88_100138",2,2,88,"Hood",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2013-09-12,"00:00:00.0000000",NA,NA,"Actual",48795968,8.91,"mg/l",8.91,"=","mg/l",NA,"cal. 9/12/13; Equip: Chum","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",30,2013-10-15,2014-03-31,6.5,5,4,0,2013-07-01,2013-09-30,1,NA,0
"122","CRK_WQX","12012-ORDEQ","Hood River at footbridge downstream of I-84","River/Stream","Indian Creek-Hood River",74,"OR_SR_1707010507_02_101512",2,2,2,"Hood",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2010-08-14,"17:50:00.0000000",NA,NA,"Actual",48788657,9.21,"mg/l",9.21,"=","mg/l",NA,"Meter calibrated on-site 8/14 ; Equip: YSI 556: Chum","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",0,NA,NA,8,6.5,6,0,2010-07-01,2010-09-30,1,NA,0
"123","CRK_WQX","12012-ORDEQ","Hood River at footbridge downstream of I-84","River/Stream","Indian Creek-Hood River",74,"OR_SR_1707010507_02_101512",2,2,2,"Hood",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2013-09-13,"09:15:00.0000000",NA,NA,"Actual",48796012,9.9,"mg/l",9.9,"=","mg/l",NA,"2013-09-13; Equip: Chum","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",0,NA,NA,8,6.5,6,0,2013-07-01,2013-09-30,1,NA,0
"124","CRK_WQX","35559-ORDEQ","Columbia River Shoreline at Hood River Waterfront Park  ","River/Stream","Grays Creek-Columbia River",81,NA,2,2,88,"Hood",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2008-05-24,"12:21:00.0000000",NA,NA,"Actual",43907628,8.24,"mg/l",8.24,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",30,2008-10-15,2009-03-31,6.5,5,4,0,2008-07-01,2008-09-30,0,NA,0
"125","HRWG_AW(NOSTORETID)","13183-ORDEQ","East Fork Neal Creek at mouth","River/Stream","Neal Creek",1027,"OR_WS_170701050701_02_102005",2,2,2,"Hood",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2010-08-11,"11:21:00.0000000",NA,NA,"Actual",48727382,10.4,"mg/l",10.4,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",20,2010-10-15,2011-06-15,8,6.5,6,0,2010-07-01,2010-09-30,1,NA,0
"126","HRWG_AW(NOSTORETID)","32462-ORDEQ","West Fork Neal Creek above EFID main canal inflow","River/Stream","Neal Creek",1419,"OR_WS_170701050701_02_102005",2,2,2,"Hood",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2010-06-30,"09:35:00.0000000",NA,NA,"Actual",48727188,10.5,"mg/l",10.5,"=","mg/l",NA,NA,"DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",25,2010-01-01,2010-06-15,8,6.5,6,0,2010-07-01,2010-09-30,0,NA,0
"127","OREGONDEQ","28574-ORDEQ","Mill Creek at 2nd Street, The Dalles","River/Stream","Mill Creek",98,"OR_LK_1707010504_88_100137",2,2,2,"Hood",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2010-06-02,"11:31:00.0000000",NA,NA,"Actual",43339335,9.6,"mg/l",9.6,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",20,2010-10-15,2011-06-15,6.5,5,4,0,2010-07-01,2010-09-30,0,NA,0
"128","OREGONDEQ","28575-ORDEQ","Mill Creek at Wright Road","River/Stream","Mill Creek",221,"OR_WS_170701050404_02_101993",2,2,2,"Hood",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2010-03-25,"13:28:00.0000000",NA,NA,"Actual",43309555,11.5,"mg/l",11.5,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",20,2010-10-15,2011-06-15,6.5,5,4,0,2010-07-01,2010-09-30,0,NA,0
"129","OREGONDEQ","34788-ORDEQ","Rogers Spring Creek at Red Hill Driver (RM 0.25)","River/Stream","Lower Middle Fork Hood River",1622,"OR_WS_170701050505_02_102000",2,2,2,"Hood",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2009-06-09,"09:30:00.0000000",NA,NA,"Actual",43378116,11.8,"mg/l",11.8,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",28,2009-08-15,2010-06-15,8,6.5,6,0,2009-07-01,2009-09-30,0,NA,0
"130","OREGONDEQ","30174-ORDEQ","Upper Neal Creek, downstream of EFIC","River/Stream","Neal Creek",971,"OR_WS_170701050701_02_102005",2,2,2,"Hood",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2010-06-16,"10:38:00.0000000",NA,NA,"Actual",43343633,12.1,"mg/l",12.1,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",20,2010-10-15,2011-06-15,8,6.5,6,0,2010-07-01,2010-09-30,0,NA,0
"131","OREGONDEQ","13249-ORDEQ","Odell Creek upstream of Odell WWTP outfall","River/Stream","Odell Creek-Hood River",670,"OR_WS_170701050702_02_102006",2,2,2,"Hood",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2010-04-07,"12:15:00.0000000",NA,NA,"Actual",43315727,11.3,"mg/l",11.3,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",25,2010-01-01,2010-06-15,8,6.5,6,1,2010-07-01,2010-09-30,0,NA,0
"132","OREGONDEQ","37435-ORDEQ","Fifteenmile Creek d/s Pine Creek (OWRD 14104190)","River/Stream","Upper Fifteenmile Creek",1230,"OR_SR_1707010503_02_101507",2,2,2,"Hood",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2013-06-18,"08:15:00.0000000",NA,NA,"Actual",46078207,9.4,"mg/l",9.4,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",NA,NA,NA,8,6.5,6,0,2013-07-01,2013-09-30,0,NA,0
"133","OREGONDEQ","12012-ORDEQ","Hood River at footbridge downstream of I-84","River/Stream","Indian Creek-Hood River",74,"OR_SR_1707010507_02_101512",2,2,2,"Hood",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2009-09-16,"00:00:00.0000000",NA,NA,"Actual",43386877,10.3,"mg/l",10.3,"=","mg/l","Failed. Quality control criteria exceeded during analysis.","NULL","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",0,NA,NA,8,6.5,6,0,2009-07-01,2009-09-30,1,NA,0
"134","OREGONDEQ","33603-ORDEQ","Neal Creek at Fir Mountain Road","River/Stream","Neal Creek",629,"OR_WS_170701050701_02_102005",2,2,2,"Hood",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2017-08-01,"09:43:00.0000000",NA,NA,"Actual",47010895,9.7,"mg/l",9.7,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",20,2017-10-15,2018-06-15,8,6.5,6,0,2017-07-01,2017-09-30,1,NA,0
"135","CRK_WQX","35567-ORDEQ","Indian Creek above Indian Creek Road Culvert (Hood)","River/Stream","Indian Creek-Hood River",517,"OR_WS_170701050703_02_102007",2,2,2,"Hood",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2008-09-17,"14:59:00.0000000",NA,NA,"Actual",43898512,9.48,"mg/l",9.48,"=","mg/l","Failed. Quality control criteria exceeded during analysis.","NULL","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",25,2008-01-01,2008-06-15,8,6.5,6,0,2008-07-01,2008-09-30,1,NA,0
"136","OREGONDEQ","30173-ORDEQ","South Fork Mill Creek at Reservoir Road","River/Stream","North Fork Mill Creek-South Fork Mill Creek",777,"OR_WS_170701050403_02_101992",2,2,2,"Hood",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2010-03-15,"15:30:00.0000000",NA,NA,"Actual",43306491,11.5,"mg/l",11.5,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",20,2010-10-15,2011-06-15,6.5,5,4,0,2010-07-01,2010-09-30,0,NA,0
"137","CRK_WQX","12012-ORDEQ","Hood River at footbridge downstream of I-84","River/Stream","Indian Creek-Hood River",74,"OR_SR_1707010507_02_101512",2,2,2,"Hood",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2012-06-12,"17:45:00.0000000",NA,NA,"Actual",48792170,9.74,"mg/l",9.74,"=","mg/l",NA,"Equip: 50886","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",0,NA,NA,8,6.5,6,0,2012-07-01,2012-09-30,0,NA,0
"138","CRK_WQX","35264-ORDEQ","Columbia River Backwater Pool at Nichols Boatworks, Hood River","River/Stream","Grays Creek-Columbia River",74,NA,2,2,88,"Hood",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2013-07-15,"10:30:00.0000000",NA,NA,"Actual",48795314,8.9,"mg/l",8.9,"=","mg/l",NA,"cal. 7/15/13; Equip: Chinook","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",30,2013-10-15,2014-03-31,6.5,5,4,0,2013-07-01,2013-09-30,1,NA,0
"139","CRK_WQX","35264-ORDEQ","Columbia River Backwater Pool at Nichols Boatworks, Hood River","River/Stream","Grays Creek-Columbia River",74,NA,2,2,88,"Hood",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2013-07-15,"10:30:00.0000000",NA,NA,"Actual",48795320,8.22,"mg/l",8.22,"=","mg/l",NA,"cal. 7/15/13; Equip: Chinook","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",30,2013-10-15,2014-03-31,6.5,5,4,0,2013-07-01,2013-09-30,1,NA,0
"140","CRK_WQX","34173-ORDEQ","Phelps Creek between Country Club Road and I-84 (Columbia)","River/Stream","Grays Creek-Columbia River",337,"OR_LK_1707010511_88_100135",2,2,2,"Hood",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2010-07-11,"17:00:00.0000000",NA,NA,"Actual",48788195,8.31,"mg/l",8.31,"=","mg/l",NA,"Equip: 50886","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",24,2010-01-01,2010-05-15,8,6.5,6,0,2010-07-01,2010-09-30,1,NA,0
"141","CRK_WQX","34174-ORDEQ","Whiskey Creek off HWY 35 upstream of culvert (Hood, Columbia)","River/Stream","Indian Creek-Hood River",387,"OR_WS_170701050703_02_102007",2,2,2,"Hood",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2009-07-15,"14:20:00.0000000",NA,NA,"Actual",48785160,8.74,"mg/l",8.74,"=","mg/l",NA,"Equip: OWEB Hach Winkler","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",20,2009-10-15,2010-06-15,8,6.5,6,0,2009-07-01,2009-09-30,1,NA,0
"142","CRK_WQX","34174-ORDEQ","Whiskey Creek off HWY 35 upstream of culvert (Hood, Columbia)","River/Stream","Indian Creek-Hood River",387,"OR_WS_170701050703_02_102007",2,2,2,"Hood",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2010-08-15,"14:15:00.0000000",NA,NA,"Actual",48788701,9.08,"mg/l",9.08,"=","mg/l",NA,"Equip: HACH 50886","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",20,2010-10-15,2011-06-15,8,6.5,6,0,2010-07-01,2010-09-30,1,NA,0
"143","HRWG_AW(NOSTORETID)","13164-ORDEQ","East Fork Hood River # Efid Headgate","River/Stream","Lower East Fork Hood River",1701,"OR_SR_1707010505_02_101508",2,2,2,"Hood",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2010-09-22,"08:15:00.0000000",NA,NA,"Actual",48727530,11.7,"mg/l",11.7,"=","mg/l",NA,NA,"DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",20,2010-10-15,2011-06-15,8,6.5,6,0,2010-07-01,2010-09-30,1,NA,0
"144","HRWG_AW(NOSTORETID)","13183-ORDEQ","East Fork Neal Creek at mouth","River/Stream","Neal Creek",1027,"OR_WS_170701050701_02_102005",2,2,2,"Hood",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2010-07-14,"10:26:00.0000000",NA,NA,"Actual",48727270,10.8,"mg/l",10.8,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",20,2010-10-15,2011-06-15,8,6.5,6,0,2010-07-01,2010-09-30,1,NA,0
"145","HRWG_AW(NOSTORETID)","32462-ORDEQ","West Fork Neal Creek above EFID main canal inflow","River/Stream","Neal Creek",1419,"OR_WS_170701050701_02_102005",2,2,2,"Hood",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2010-04-21,"09:46:00.0000000",NA,NA,"Actual",48726911,11.4,"mg/l",11.4,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",25,2010-01-01,2010-06-15,8,6.5,6,1,2010-07-01,2010-09-30,0,NA,0
